population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,44563,African Region,2,Female,24,15-49 years,494,Stroke,1,Number,2022,35442.70876306314,50656.119352802496,25072.92120193291
1,All Population,1,Deaths,44563,African Region,1,Male,25,50-69 years,494,Stroke,1,Number,2022,101509.54051991474,134210.95574013307,75774.4741482444
1,All Population,1,Deaths,44563,African Region,2,Female,25,50-69 years,494,Stroke,1,Number,2022,88055.2288054394,116809.26647558271,67964.13560080127
1,All Population,1,Deaths,44563,African Region,1,Male,26,70+ years,494,Stroke,1,Number,2022,105989.5706752703,142166.8080420881,76728.19577544401
1,All Population,1,Deaths,44563,African Region,2,Female,26,70+ years,494,Stroke,1,Number,2022,135387.4901904668,179802.73853371403,100887.18432516197
1,All Population,1,Deaths,44563,African Region,1,Male,28,<1 year,494,Stroke,1,Number,2022,1277.6793460993113,2218.1064674915237,589.3265885665558
1,All Population,1,Deaths,44563,African Region,2,Female,28,<1 year,494,Stroke,1,Number,2022,878.3229938237937,1706.4207865320898,403.09321784791854
1,All Population,1,Deaths,44563,African Region,1,Male,30,80-84 years,494,Stroke,1,Number,2022,21366.005826154927,29221.046782349855,15077.75626199874
1,All Population,1,Deaths,44563,African Region,2,Female,30,80-84 years,494,Stroke,1,Number,2022,28571.194093078797,38407.54860347488,20498.060714873678
1,All Population,1,Deaths,44563,African Region,1,Male,31,85-89 years,494,Stroke,1,Number,2022,15001.724246917232,20355.198668282577,10195.421606354244
1,All Population,1,Deaths,44563,African Region,2,Female,31,85-89 years,494,Stroke,1,Number,2022,21597.487690330156,29474.350182291644,15548.733427095347
1,All Population,1,Deaths,44563,African Region,1,Male,32,90-94 years,494,Stroke,1,Number,2022,6874.486665331717,9932.264044328109,4621.279268669114
1,All Population,1,Deaths,44563,African Region,2,Female,32,90-94 years,494,Stroke,1,Number,2022,10114.407037224113,14693.793675314955,6871.946874746506
1,All Population,1,Deaths,44563,African Region,1,Male,34,2-4 years,494,Stroke,1,Number,2022,398.6463909090462,701.9541975053246,200.26063624514325
1,All Population,1,Deaths,44563,African Region,2,Female,34,2-4 years,494,Stroke,1,Number,2022,356.2207264790634,740.700616173665,163.3749242746731
1,All Population,1,Deaths,44563,African Region,1,Male,37,20+ years,494,Stroke,1,Number,2022,236204.21646161372,317096.42752239184,170174.7771717032
1,All Population,1,Deaths,44563,African Region,2,Female,37,20+ years,494,Stroke,1,Number,2022,256458.21420271974,336807.7294003492,191904.13518076297
1,All Population,1,Deaths,44563,African Region,1,Male,39,0-14 years,494,Stroke,1,Number,2022,3190.760914330259,5350.957527576323,1641.6707501333726
1,All Population,1,Deaths,44563,African Region,2,Female,39,0-14 years,494,Stroke,1,Number,2022,2747.458472880443,5013.418634931488,1441.8729365725794
1,All Population,1,Deaths,44563,African Region,1,Male,41,50-74 years,494,Stroke,1,Number,2022,132843.015807761,175616.73066296495,99504.0912372751
1,All Population,1,Deaths,44563,African Region,2,Female,41,50-74 years,494,Stroke,1,Number,2022,119727.03790213772,158333.92299947923,91839.40745844944
1,All Population,1,Deaths,44563,African Region,1,Male,42,<28 days,494,Stroke,1,Number,2022,221.08472298780214,370.43032174222805,100.84449907349632
1,All Population,1,Deaths,44563,African Region,2,Female,42,<28 days,494,Stroke,1,Number,2022,214.49672897076954,375.5837643085632,120.44064455449642
1,All Population,1,Deaths,44563,African Region,1,Male,157,25+ years,494,Stroke,1,Number,2022,234450.40902944352,314518.54882435896,169077.14104739885
1,All Population,1,Deaths,44563,African Region,2,Female,157,25+ years,494,Stroke,1,Number,2022,254686.08546521878,333881.90941460675,190713.9855478366
1,All Population,1,Deaths,44563,African Region,1,Male,158,<20 years,494,Stroke,1,Number,2022,4919.313997200631,7939.9701868746615,2760.4438964899964
1,All Population,1,Deaths,44563,African Region,2,Female,158,<20 years,494,Stroke,1,Number,2022,5174.672029130074,8647.076082576661,3085.7545910366266
1,All Population,1,Deaths,44563,African Region,1,Male,159,10-24 years,494,Stroke,1,Number,2022,4190.889194702543,6380.47674039424,2590.8890017224207
1,All Population,1,Deaths,44563,African Region,2,Female,159,10-24 years,494,Stroke,1,Number,2022,5038.3137231538385,7636.971385286422,3120.859210819735
1,All Population,1,Deaths,44563,African Region,1,Male,160,85+ years,494,Stroke,1,Number,2022,25048.137044802123,34494.15665957957,16858.23009692979
1,All Population,1,Deaths,44563,African Region,2,Female,160,85+ years,494,Stroke,1,Number,2022,37950.13030913835,53423.91020995102,26275.428710395172
1,All Population,1,Deaths,44563,African Region,1,Male,162,10-19 years,494,Stroke,1,Number,2022,2437.081762532631,3780.76601219875,1456.190859925795
1,All Population,1,Deaths,44563,African Region,2,Female,162,10-19 years,494,Stroke,1,Number,2022,3266.1849856530234,4857.353578483066,2042.7349145355502
1,All Population,1,Deaths,44563,African Region,1,Male,169,10-54 years,494,Stroke,1,Number,2022,47066.714826535965,66460.61331385942,31875.77920021064
1,All Population,1,Deaths,44563,African Region,2,Female,169,10-54 years,494,Stroke,1,Number,2022,51903.52925794229,73050.61082668009,37341.859107537755
1,All Population,1,Deaths,44563,African Region,1,Male,197,15-39 years,494,Stroke,1,Number,2022,12638.752917859378,18957.86165718116,7967.439450909144
1,All Population,1,Deaths,44563,African Region,2,Female,197,15-39 years,494,Stroke,1,Number,2022,16332.829725705304,24293.871072721755,10998.97973621122
1,All Population,1,Deaths,44563,African Region,1,Male,228,55+ years,494,Stroke,1,Number,2022,191574.58339761014,254900.48143504912,140233.19555448272
1,All Population,1,Deaths,44563,African Region,2,Female,228,55+ years,494,Stroke,1,Number,2022,207820.86993043023,272219.44362518954,157298.64801527647
1,All Population,1,Deaths,44563,African Region,1,Male,231,60+ years,494,Stroke,1,Number,2022,172304.97975947283,228849.65385208934,126546.07904715498
1,All Population,1,Deaths,44563,African Region,2,Female,231,60+ years,494,Stroke,1,Number,2022,191359.22134320537,250888.65491471434,144732.8378566546
1,All Population,1,Deaths,44563,African Region,1,Male,232,65-74 years,494,Stroke,1,Number,2022,66467.75474954271,87208.94695616518,49653.09017733776
1,All Population,1,Deaths,44563,African Region,2,Female,232,65-74 years,494,Stroke,1,Number,2022,61908.73624243203,80154.19964481026,46742.67981653752
1,All Population,1,Deaths,44563,African Region,1,Male,234,75+ years,494,Stroke,1,Number,2022,74656.09538742401,100977.39969157675,52885.73610720968
1,All Population,1,Deaths,44563,African Region,2,Female,234,75+ years,494,Stroke,1,Number,2022,103715.68109376845,137822.17834726194,75897.1481460113
1,All Population,1,Deaths,44563,African Region,1,Male,235,95+ years,494,Stroke,1,Number,2022,3171.9261325531534,4759.668228557917,1966.321037482662
1,All Population,1,Deaths,44563,African Region,2,Female,235,95+ years,494,Stroke,1,Number,2022,6238.235581584064,9524.576962982863,3878.0137200816635
1,All Population,1,Deaths,44563,African Region,1,Male,238,12-23 months,494,Stroke,1,Number,2022,65.5447570067711,130.52104488181263,28.71970775601087
1,All Population,1,Deaths,44563,African Region,2,Female,238,12-23 months,494,Stroke,1,Number,2022,149.7456371209105,293.79444903037546,70.56669567001279
1,All Population,1,Deaths,44563,African Region,1,Male,243,75-84 years,494,Stroke,1,Number,2022,49607.95834262192,67381.41144526583,35691.73476161523
1,All Population,1,Deaths,44563,African Region,2,Female,243,75-84 years,494,Stroke,1,Number,2022,65765.55078463012,86299.27678428781,49597.338147590344
1,All Population,1,Deaths,44563,African Region,1,Male,284,20-54 years,494,Stroke,1,Number,2022,44629.63306400333,62725.74128837693,30130.821387380725
1,All Population,1,Deaths,44563,African Region,2,Female,284,20-54 years,494,Stroke,1,Number,2022,48637.344272289236,68303.96971845161,35158.90391145468
1,All Population,1,Deaths,44563,African Region,1,Male,388,1-5 months,494,Stroke,1,Number,2022,704.6189248866825,1216.22343975869,318.3658968010785
1,All Population,1,Deaths,44563,African Region,2,Female,388,1-5 months,494,Stroke,1,Number,2022,440.7101304513576,861.4974065682649,202.13077283943875
1,All Population,1,Deaths,44563,African Region,1,Male,389,6-11 months,494,Stroke,1,Number,2022,351.9756982248263,628.592547366542,171.00835497093973
1,All Population,1,Deaths,44563,African Region,2,Female,389,6-11 months,494,Stroke,1,Number,2022,223.1161344016678,513.7005488447504,82.492902477933
1,All Population,1,Deaths,44563,African Region,1,Male,420,<70 years,494,Stroke,1,Number,2022,135133.95978354383,182715.4354714254,97978.40730554507
1,All Population,1,Deaths,44563,African Region,2,Female,420,<70 years,494,Stroke,1,Number,2022,126245.39604138292,172815.21058982532,94686.54681097552
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,1,<5 years,494,Stroke,1,Number,2022,320.4094388194839,373.5336424432029,273.70936656414847
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,1,<5 years,494,Stroke,1,Number,2022,232.9464671513274,282.14064345201297,193.9665932873697
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,2,0-6 days,494,Stroke,1,Number,2022,32.2723909814912,44.18043288664049,23.988066959674313
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,2,0-6 days,494,Stroke,1,Number,2022,32.7129583846359,45.38890186149701,23.753735336886898
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,3,7-27 days,494,Stroke,1,Number,2022,15.066360841477119,18.315234352132865,12.270525508475945
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,3,7-27 days,494,Stroke,1,Number,2022,13.361199606119023,19.23426746667976,9.806307070792638
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,6,5-9 years,494,Stroke,1,Number,2022,116.03171427293974,137.42161156512066,98.94487935235615
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,6,5-9 years,494,Stroke,1,Number,2022,107.46432566895358,142.06496080810282,85.92302360924026
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,7,10-14 years,494,Stroke,1,Number,2022,183.9084447554784,212.0723763885151,159.6545721141651
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,7,10-14 years,494,Stroke,1,Number,2022,163.76403778119825,200.81481020621698,137.14442572626396
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,8,15-19 years,494,Stroke,1,Number,2022,461.8928784442073,521.5702413275405,409.34851039936194
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,8,15-19 years,494,Stroke,1,Number,2022,428.00225214864633,516.1697253035874,367.068094433363
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,9,20-24 years,494,Stroke,1,Number,2022,678.0460009407391,757.8734470540107,614.424629174177
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,9,20-24 years,494,Stroke,1,Number,2022,563.972871193265,658.4920435238242,493.4545387502975
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,10,25-29 years,494,Stroke,1,Number,2022,1024.474212537694,1153.7067748023253,919.1487696284537
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,10,25-29 years,494,Stroke,1,Number,2022,865.9584246297577,1022.585277822401,760.754086109568
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,11,30-34 years,494,Stroke,1,Number,2022,1596.3248578330501,1795.409111911779,1450.2642627341286
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,11,30-34 years,494,Stroke,1,Number,2022,1395.8171120705524,1620.8692436791928,1247.4475678385297
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,12,35-39 years,494,Stroke,1,Number,2022,2465.353172622331,2722.0206681100462,2266.9316276307086
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,12,35-39 years,494,Stroke,1,Number,2022,2183.8314275391685,2464.5142737427655,1991.859522189851
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,13,40-44 years,494,Stroke,1,Number,2022,4145.792263246463,4540.424460557259,3846.7653124658386
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,13,40-44 years,494,Stroke,1,Number,2022,3659.3630501105317,4081.2954792684795,3378.7082607885577
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,14,45-49 years,494,Stroke,1,Number,2022,6392.724149457254,6809.233691164358,5982.064796863949
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,14,45-49 years,494,Stroke,1,Number,2022,5191.966825974132,5605.339872277757,4853.491550405839
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,15,50-54 years,494,Stroke,1,Number,2022,9932.339895683055,10633.595085098097,9365.539723153066
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,15,50-54 years,494,Stroke,1,Number,2022,7282.148859298206,7776.2578934429075,6850.613397801503
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,16,55-59 years,494,Stroke,1,Number,2022,14843.629409625473,15902.333303592266,13974.062214035901
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,16,55-59 years,494,Stroke,1,Number,2022,10057.967526086148,10748.353802962436,9384.233724661266
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,17,60-64 years,494,Stroke,1,Number,2022,20971.594285957784,22381.44524208762,19780.033237495518
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,17,60-64 years,494,Stroke,1,Number,2022,14527.438303076067,15493.963149702538,13588.712084800309
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,18,65-69 years,494,Stroke,1,Number,2022,26701.41766290957,28402.08651266782,25325.80696083029
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,18,65-69 years,494,Stroke,1,Number,2022,19675.326943652653,20924.662069762853,18250.959886006756
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,19,70-74 years,494,Stroke,1,Number,2022,33099.89401757017,35018.416291534275,31278.865766544328
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,19,70-74 years,494,Stroke,1,Number,2022,27375.781622942217,29153.39395636027,25487.08132553243
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,20,75-79 years,494,Stroke,1,Number,2022,36750.84248431645,38829.02589212131,34376.22764390125
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,20,75-79 years,494,Stroke,1,Number,2022,35804.49193137761,38200.7211370336,33231.09031399956
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,21,80+ years,494,Stroke,1,Number,2022,96065.74522240832,104701.10751362391,83861.65286414367
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,21,80+ years,494,Stroke,1,Number,2022,157089.3409467637,175429.74910396867,124744.96905248718
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,23,5-14 years,494,Stroke,1,Number,2022,299.94015902841795,348.8603966286868,262.44238414726306
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,23,5-14 years,494,Stroke,1,Number,2022,271.22836345015185,339.53118098865593,225.504145042255
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,24,15-49 years,494,Stroke,1,Number,2022,16764.607535081745,18244.586583111446,15558.687830251078
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,24,15-49 years,494,Stroke,1,Number,2022,14288.911963666049,15785.260411605159,13242.681192628159
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,25,50-69 years,494,Stroke,1,Number,2022,72448.98125417587,77079.79842880672,68390.09149694313
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,25,50-69 years,494,Stroke,1,Number,2022,51542.8816321131,54576.346759997024,48422.28205500499
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,26,70+ years,494,Stroke,1,Number,2022,165916.48172429486,177840.16348576415,152124.45567592868
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,26,70+ years,494,Stroke,1,Number,2022,220269.6145010835,242131.95100167723,184159.2915122876
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,28,<1 year,494,Stroke,1,Number,2022,220.07878292690629,257.3044121803811,189.94519855943656
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,28,<1 year,494,Stroke,1,Number,2022,157.37320640446262,193.696998038211,131.46167087590064
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,30,80-84 years,494,Stroke,1,Number,2022,36026.079555224234,38446.500517471126,33026.73004947813
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,30,80-84 years,494,Stroke,1,Number,2022,42883.00197963883,46870.45174850912,36302.645037777795
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,31,85-89 years,494,Stroke,1,Number,2022,32094.143360178532,34870.24850274063,28034.5161170077
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,31,85-89 years,494,Stroke,1,Number,2022,48189.23347163614,53650.03290297938,38748.01912000347
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,32,90-94 years,494,Stroke,1,Number,2022,19922.367579983238,22121.316871980907,16623.85940883126
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,32,90-94 years,494,Stroke,1,Number,2022,40570.48357778831,45908.61659981268,30739.85490098696
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,34,2-4 years,494,Stroke,1,Number,2022,65.34751646415444,78.2304700283558,55.34331364182298
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,34,2-4 years,494,Stroke,1,Number,2022,49.53140445196188,62.626614230480726,40.84591407657753
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,37,20+ years,494,Stroke,1,Number,2022,254668.1776351084,270846.1862286646,237759.41040679297
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,37,20+ years,494,Stroke,1,Number,2022,285673.4058447142,310685.2789526686,247691.9404237278
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,39,0-14 years,494,Stroke,1,Number,2022,620.3495978479016,725.5385587092564,539.3106781137633
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,39,0-14 years,494,Stroke,1,Number,2022,504.1748306014789,629.6356956433989,422.76481250909427
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,41,50-74 years,494,Stroke,1,Number,2022,105548.87527174609,111892.35950044527,99920.73067916493
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,41,50-74 years,494,Stroke,1,Number,2022,78918.66325505535,83391.35035843309,73947.82873392197
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,42,<28 days,494,Stroke,1,Number,2022,47.338751822968334,61.852880362964186,36.387949595439224
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,42,<28 days,494,Stroke,1,Number,2022,46.07415799075493,63.51910547074108,33.66919043608117
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,157,25+ years,494,Stroke,1,Number,2022,253990.13163416763,270141.1849591889,237114.4553177687
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,157,25+ years,494,Stroke,1,Number,2022,285109.43297352095,310109.5735874491,247142.0202470684
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,158,<20 years,494,Stroke,1,Number,2022,1082.2424762921087,1229.5777207180718,949.8746199113572
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,158,<20 years,494,Stroke,1,Number,2022,932.1770827501254,1139.142206094541,790.9365548270563
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,159,10-24 years,494,Stroke,1,Number,2022,1323.8473241404251,1472.6031313270155,1190.5339163871924
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,159,10-24 years,494,Stroke,1,Number,2022,1155.7391611231108,1364.7243117819098,1013.93124373759
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,160,85+ years,494,Stroke,1,Number,2022,60039.66566718406,66307.84256528247,50947.16692715267
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,160,85+ years,494,Stroke,1,Number,2022,114206.33896712496,128850.76489473793,88791.16209893269
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,162,10-19 years,494,Stroke,1,Number,2022,645.8013231996848,726.1805632465124,573.407722602956
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,162,10-19 years,494,Stroke,1,Number,2022,591.7662899298447,713.7143840047229,506.99937242670006
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,169,10-54 years,494,Stroke,1,Number,2022,26880.855875520265,28939.76405511343,25197.921932346337
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,169,10-54 years,494,Stroke,1,Number,2022,21734.824860745455,23594.640605731875,20359.867830659376
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,197,15-39 years,494,Stroke,1,Number,2022,6226.0911223780195,6921.972392100696,5714.369298714775
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,197,15-39 years,494,Stroke,1,Number,2022,5437.582087581388,6223.008987582648,4905.187516061584
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,228,55+ years,494,Stroke,1,Number,2022,228433.12308278764,243398.5607230064,212377.6158766349
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,228,55+ years,494,Stroke,1,Number,2022,264530.3472738985,288427.2813393365,227136.7466313955
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,231,60+ years,494,Stroke,1,Number,2022,213589.4936731623,227910.47589979976,197754.5832582192
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,231,60+ years,494,Stroke,1,Number,2022,254472.37974781226,277921.6519290579,217210.4518525468
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,232,65-74 years,494,Stroke,1,Number,2022,59801.31168047967,63225.80821169649,56500.510958626575
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,232,65-74 years,494,Stroke,1,Number,2022,47051.108566594885,49949.30965209729,43908.271389193316
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,234,75+ years,494,Stroke,1,Number,2022,132816.58770672482,143369.00444404848,119438.86409389364
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,234,75+ years,494,Stroke,1,Number,2022,192893.83287814131,213445.60231059472,157883.9668842971
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,235,95+ years,494,Stroke,1,Number,2022,8023.1547270223355,9212.06523828789,6322.322301395922
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,235,95+ years,494,Stroke,1,Number,2022,25446.621917700526,29483.8867618243,19398.21176046896
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,238,12-23 months,494,Stroke,1,Number,2022,34.98313942842318,41.52070923853117,28.721405027836845
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,238,12-23 months,494,Stroke,1,Number,2022,26.04185629490318,32.51676791886429,21.04604556165185
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,243,75-84 years,494,Stroke,1,Number,2022,72776.92203954072,76991.01300528352,67667.77009635707
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,243,75-84 years,494,Stroke,1,Number,2022,78687.49391101637,85112.00443914339,69423.5840035979
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,284,20-54 years,494,Stroke,1,Number,2022,26235.054552320606,28254.553268382126,24600.734133480557
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,284,20-54 years,494,Stroke,1,Number,2022,21143.05857081562,22962.26253612209,19817.825538640966
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,388,1-5 months,494,Stroke,1,Number,2022,144.45126096270977,165.83733331174358,123.00241234521461
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,388,1-5 months,494,Stroke,1,Number,2022,92.22488850860412,111.71080747649425,78.86903214468882
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,389,6-11 months,494,Stroke,1,Number,2022,28.288770141228106,34.931509452967035,23.489591707697947
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,389,6-11 months,494,Stroke,1,Number,2022,19.074159905103414,24.32216565914744,15.333064422199389
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,420,<70 years,494,Stroke,1,Number,2022,89833.93838710558,95664.35009290674,84985.99661831046
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,420,<70 years,494,Stroke,1,Number,2022,66335.96842638058,70599.30685193324,62478.36184999552
1,All Population,1,Deaths,44565,South-East Asia Region,1,Male,1,<5 years,494,Stroke,1,Number,2022,5949.248819779625,9673.05444949784,2949.993616991654
1,All Population,1,Deaths,44565,South-East Asia Region,2,Female,1,<5 years,494,Stroke,1,Number,2022,1009.2004897793266,1934.888968430097,470.333589087977
1,All Population,1,Deaths,44565,South-East Asia Region,1,Male,2,0-6 days,494,Stroke,1,Number,2022,140.68177376817027,240.20103664473353,71.82318027088222
1,All Population,1,Deaths,44565,South-East Asia Region,2,Female,2,0-6 days,494,Stroke,1,Number,2022,123.98726941290015,214.31831174849694,67.03119964108319
1,All Population,1,Deaths,44565,South-East Asia Region,1,Male,3,7-27 days,494,Stroke,1,Number,2022,229.92998541202107,352.29534520685786,126.86161700003915
1,All Population,1,Deaths,44565,South-East Asia Region,2,Female,3,7-27 days,494,Stroke,1,Number,2022,69.0707978293447,126.95170816898991,36.435984791844916
1,All Population,1,Deaths,44565,South-East Asia Region,1,Male,6,5-9 years,494,Stroke,1,Number,2022,115.00950473694262,206.2665341624291,55.29938405288622
1,All Population,1,Deaths,44565,South-East Asia Region,2,Female,6,5-9 years,494,Stroke,1,Number,2022,276.97495709611536,521.8028531852738,138.70193201688673
1,All Population,1,Deaths,44565,South-East Asia Region,1,Male,7,10-14 years,494,Stroke,1,Number,2022,310.3626062765067,495.77634895929884,171.72557969381614
1,All Population,1,Deaths,44565,South-East Asia Region,2,Female,7,10-14 years,494,Stroke,1,Number,2022,1080.1092905313453,1759.8529666614597,596.374759890388
1,All Population,1,Deaths,44565,South-East Asia Region,1,Male,8,15-19 years,494,Stroke,1,Number,2022,2276.432429551906,3362.9754499980086,1493.6144701020935
1,All Population,1,Deaths,44565,South-East Asia Region,2,Female,8,15-19 years,494,Stroke,1,Number,2022,596.3202581216334,984.0448834157793,343.29644292081014
1,All Population,1,Deaths,44565,South-East Asia Region,1,Male,9,20-24 years,494,Stroke,1,Number,2022,1452.6993897748098,2213.2860095937563,887.3310511611651
1,All Population,1,Deaths,44565,South-East Asia Region,2,Female,9,20-24 years,494,Stroke,1,Number,2022,1450.2979015724882,2455.614589190757,916.6740999985199
1,All Population,1,Deaths,44565,South-East Asia Region,1,Male,10,25-29 years,494,Stroke,1,Number,2022,2151.7945005527326,3219.466760971644,1319.7446331461551
1,All Population,1,Deaths,44565,South-East Asia Region,2,Female,10,25-29 years,494,Stroke,1,Number,2022,1935.124562134333,3209.711185527551,1241.140029962417
1,All Population,1,Deaths,44565,South-East Asia Region,1,Male,11,30-34 years,494,Stroke,1,Number,2022,5374.877743463502,7987.534374946905,3391.794240628767
1,All Population,1,Deaths,44565,South-East Asia Region,2,Female,11,30-34 years,494,Stroke,1,Number,2022,3146.5662124786563,5112.685177663899,2102.386442826118
1,All Population,1,Deaths,44565,South-East Asia Region,1,Male,12,35-39 years,494,Stroke,1,Number,2022,10029.502536756463,14449.870127691258,6663.336438086231
1,All Population,1,Deaths,44565,South-East Asia Region,2,Female,12,35-39 years,494,Stroke,1,Number,2022,5843.172496726089,8763.003010211189,3818.7910241663776
1,All Population,1,Deaths,44565,South-East Asia Region,1,Male,13,40-44 years,494,Stroke,1,Number,2022,16585.23271135546,22297.872994475365,11790.234994496806
1,All Population,1,Deaths,44565,South-East Asia Region,2,Female,13,40-44 years,494,Stroke,1,Number,2022,11065.817163914406,15839.076807056426,7798.194267075634
1,All Population,1,Deaths,44565,South-East Asia Region,1,Male,14,45-49 years,494,Stroke,1,Number,2022,25377.298243514266,32850.01406990746,18428.380582345304
1,All Population,1,Deaths,44565,South-East Asia Region,2,Female,14,45-49 years,494,Stroke,1,Number,2022,16679.086954482507,22760.183888817483,12076.435395501208
1,All Population,1,Deaths,44565,South-East Asia Region,1,Male,15,50-54 years,494,Stroke,1,Number,2022,40105.42432714871,50220.28068976517,30509.058254351712
1,All Population,1,Deaths,44565,South-East Asia Region,2,Female,15,50-54 years,494,Stroke,1,Number,2022,30091.06408693781,39816.80207587738,21383.719519422753
1,All Population,1,Deaths,44565,South-East Asia Region,1,Male,16,55-59 years,494,Stroke,1,Number,2022,60373.85671598174,75738.33510232106,46859.90423419362
